64,2016143,2016-12-06(二),"['06', '09', '23', '24', '25', '33', '13']","378,923,738",5,9007647,143,175159,1364,3000,1055352355,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-12-06/407178.shtml""></a>"
65,2016142,2016-12-04(日),"['01', '10', '17', '21', '23', '30', '12']","407,120,242",11,6818174,85,294116,1361,3000,1025247212,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-12-04/407100.shtml""></a>"
66,2016141,2016-12-01(四),"['04', '13', '15', '17', '21', '24', '15']","371,798,444",7,8186439,106,263031,1155,3000,1025247440,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-12-01/407069.shtml""></a>"
67,2016140,2016-11-29(二),"['01', '02', '05', '17', '26', '32', '10']","360,447,386",16,5846950,84,201654,1758,3000,998908480,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-11-29/406996.shtml""></a>"
68,2016139,2016-11-27(日),"['01', '06', '19', '26', '28', '30', '03']","395,456,724",5,9936561,94,328228,1161,3000,1041642655,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-11-27/406930.shtml""></a>"
69,2016138,2016-11-24(四),"['07', '16', '20', '24', '25', '30', '07']","350,229,764",12,6052114,160,98635,2423,3000,998764932,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-11-24/406869.shtml""></a>"
70,2016137,2016-11-22(二),"['01', '06', '09', '10', '15', '32', '14']","339,962,622",4,9970303,90,276127,1090,3000,1024045140,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-11-22/406824.shtml""></a>"
71,2016136,2016-11-20(日),"['02', '07', '10', '20', '27', '29', '03']","396,457,052",8,7561764,117,218954,1877,3000,989371808,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-11-20/406767.shtml""></a>"
72,2016135,2016-11-17(四),"['02', '08', '10', '18', '20', '33', '12']","353,219,786",24,5536282,172,93537,2419,3000,973012992,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-11-17/406737.shtml""></a>"
73,2016134,2016-11-15(二),"['11', '12', '13', '14', '18', '33', '13']","356,409,344",8,7841027,107,265516,897,3000,1057618368,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-11-15/406698.shtml""></a>"
74,2016133,2016-11-13(日),"['15', '16', '21', '22', '27', '33', '15']","397,601,552",26,5803188,242,107866,1655,3000,1035115770,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-11-13/406644.shtml""></a>"
75,2016132,2016-11-10(四),"['05', '08', '13', '19', '27', '28', '07']","349,399,364",37,5063186,358,8163,5300,3000,1107687796,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-11-10/406603.shtml""></a>"
76,2016131,2016-11-08(二),"['04', '10', '18', '19', '25', '27', '02']","341,425,796",4,9353816,112,194366,1314,3000,1286258608,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-11-08/406494.shtml""></a>"
77,2016130,2016-11-06(日),"['03', '17', '21', '23', '27', '28', '01']","389,013,348",8,7792864,88,317370,1214,3000,1258366632,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-11-06/406448.shtml""></a>"
78,2016129,2016-11-03(四),"['05', '06', '08', '21', '31', '33', '14']","356,293,078",2,10000000,107,263616,1008,3000,1236923614,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-11-03/406402.shtml""></a>"
79,2016128,2016-11-01(二),"['04', '09', '11', '17', '26', '27', '13']","346,505,806",17,6039764,216,102291,1788,3000,1172302677,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-11-01/406370.shtml""></a>"
80,2016127,2016-10-30(日),"['07', '12', '17', '26', '29', '31', '16']","377,635,784",3,10000000,127,219909,1019,3000,1208693682,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-10-30/406325.shtml""></a>"
81,2016126,2016-10-27(四),"['02', '06', '12', '17', '18', '19', '10']","347,402,822",4,10000000,182,141981,1135,3000,1154908300,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-10-27/406302.shtml""></a>"
82,2016125,2016-10-25(二),"['01', '06', '08', '20', '27', '30', '03']","346,147,358",10,5815990,94,108509,2291,3000,1117386530,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-10-25/406275.shtml""></a>"
83,2016124,2016-10-23(日),"['09', '15', '21', '24', '27', '32', '10']","370,331,346",5,8691225,120,192251,1393,3000,1144946805,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-10-23/406219.shtml""></a>"
84,2016123,2016-10-20(四),"['07', '09', '12', '14', '20', '27', '16']","305,299,416",3,10000000,191,104821,1554,3000,1119192450,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-10-20/406190.shtml""></a>"
85,2016122,2016-10-18(二),"['15', '22', '23', '24', '28', '29', '08']","305,059,324",6,7245796,96,175452,1233,3000,1089129612,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-10-18/406121.shtml""></a>"
86,2016121,2016-10-16(日),"['02', '03', '10', '23', '25', '28', '09']","340,006,950",5,8817083,106,225063,1067,3000,1082073970,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-10-16/406074.shtml""></a>"
87,2016120,2016-10-13(四),"['02', '05', '06', '21', '25', '28', '09']","309,329,228",6,7457159,139,132580,1369,3000,1054589076,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-10-13/406032.shtml""></a>"
88,2016119,2016-10-11(二),"['09', '19', '21', '30', '31', '32', '04']","302,415,052",4,9261565,353,60362,1233,3000,1044045944,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-10-11/405986.shtml""></a>"
89,2016118,2016-10-09(日),"['09', '14', '22', '23', '31', '33', '14']","338,792,784",4,10000000,97,293175,811,3000,1017168724,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-10-09/405920.shtml""></a>"
90,2016117,2016-10-06(四),"['03', '10', '14', '17', '28', '33', '02']","281,128,494",12,6037315,167,93172,1921,3000,971854560,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-10-06/405850.shtml""></a>"
91,2016116,2016-10-04(二),"['07', '18', '20', '23', '27', '31', '13']","268,669,114",6,7593721,52,374094,765,3000,997623156,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-10-04/405840.shtml""></a>"
92,2016115,2016-10-02(日),"['06', '08', '20', '22', '26', '27', '09']","307,770,194",13,6239088,62,324761,1052,3000,984826752,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-10-02/405830.shtml""></a>"
93,2016114,2016-09-29(四),"['05', '16', '20', '22', '27', '29', '09']","300,350,554",21,5225680,103,57515,3277,3000,1005529350,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-09-29/405769.shtml""></a>"
94,2016113,2016-09-27(二),"['01', '11', '16', '17', '20', '26', '14']","301,675,518",6,7750731,95,217162,1293,3000,1097496306,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-09-27/405720.shtml""></a>"
95,2016112,2016-09-25(日),"['06', '12', '14', '15', '18', '25', '12']","339,124,224",8,6869523,105,178049,1711,3000,1082109240,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-09-25/405639.shtml""></a>"
96,2016111,2016-09-22(四),"['02', '04', '07', '14', '15', '32', '04']","310,894,592",3,10000000,68,362286,1057,3000,1080979719,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-09-22/405596.shtml""></a>"
97,2016110,2016-09-20(二),"['05', '07', '28', '31', '32', '33', '08']","306,664,040",5,7249839,55,255663,1231,3000,1037073225,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-09-20/405529.shtml""></a>"
98,2016109,2016-09-18(日),"['09', '11', '15', '16', '27', '33', '05']","339,043,452",8,6719240,93,184864,1895,3000,1031137928,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-09-18/405457.shtml""></a>"
99,2016108,2016-09-15(四),"['02', '03', '07', '08', '19', '26', '16']","278,530,656",6,7828306,174,121909,1044,3000,1033314654,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-09-15/405415.shtml""></a>"
0,2016107,2016-09-13(二),"['06', '11', '18', '26', '27', '32', '01']","295,842,288",13,6252404,230,88485,1344,3000,1016647606,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-09-13/405374.shtml""></a>"
1,2016106,2016-09-11(日),"['04', '05', '13', '22', '25', '30', '04']","329,967,722",6,8341196,119,210579,904,3000,1036874166,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-09-11/405316.shtml""></a>"
2,2016105,2016-09-08(四),"['08', '10', '19', '27', '28', '31', '16']","304,435,234",13,6419550,153,150769,1038,3000,1011744422,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-09-08/405301.shtml""></a>"
3,2016104,2016-09-06(二),"['05', '09', '11', '18', '30', '31', '04']","304,391,928",2,10000000,72,319307,849,3000,1025995488,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-09-06/405236.shtml""></a>"
4,2016103,2016-09-04(日),"['01', '05', '13', '19', '24', '27', '11']","334,526,552",13,5957211,116,134092,1750,3000,977024997,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-09-04/405172.shtml""></a>"
5,2016102,2016-09-01(四),"['05', '08', '10', '14', '17', '30', '13']","304,528,374",7,6951119,339,50360,2536,3000,1007804693,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-09-01/405115.shtml""></a>"
6,2016101,2016-08-30(二),"['01', '03', '19', '24', '32', '33', '01']","303,829,992",3,10000000,45,555671,690,3000,1005245634,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-08-30/405043.shtml""></a>"
7,2016100,2016-08-28(日),"['03', '10', '22', '23', '27', '29', '04']","335,027,586",4,9565716,87,262397,1349,3000,960230040,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-08-28/404999.shtml""></a>"
8,2016099,2016-08-25(四),"['01', '11', '21', '23', '27', '33', '06']","300,016,648",4,8811192,111,171675,1219,3000,930007164,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-08-25/404960.shtml""></a>"
9,2016098,2016-08-23(二),"['02', '08', '25', '29', '31', '32', '06']","296,350,008",3,9434877,63,263980,1265,3000,908084049,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-08-23/404823.shtml""></a>"
10,2016097,2016-08-21(日),"['06', '13', '25', '26', '28', '31', '01']","327,274,678",9,6754677,101,195446,1287,3000,886496310,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-08-21/404742.shtml""></a>"
11,2016096,2016-08-18(四),"['06', '13', '14', '21', '22', '24', '16']","296,887,214",5,8412890,110,193914,993,3000,888068045,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-08-18/404690.shtml""></a>"
12,2016095,2016-08-16(二),"['01', '05', '09', '12', '18', '32', '12']","297,413,702",7,7075631,73,248791,1409,3000,866140800,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-08-16/404599.shtml""></a>"
13,2016094,2016-08-14(日),"['06', '07', '10', '12', '18', '31', '10']","324,311,584",4,8445845,83,207581,1737,3000,861184896,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-08-14/404539.shtml""></a>"
14,2016093,2016-08-11(四),"['06', '09', '15', '17', '25', '27', '09']","298,416,216",18,5501160,131,86077,2938,3000,843280596,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-08-11/404483.shtml""></a>"
15,2016092,2016-08-09(二),"['02', '13', '15', '23', '24', '29', '06']","299,992,386",19,5173091,97,42380,2650,3000,908473144,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-08-09/404444.shtml""></a>"
16,2016091,2016-08-07(日),"['04', '08', '14', '22', '23', '28', '07']","329,710,234",17,5986530,226,92760,1451,3000,994429110,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-08-07/404370.shtml""></a>"
17,2016090,2016-08-04(四),"['02', '13', '17', '20', '21', '26', '07']","294,008,068",23,5443624,164,77769,2246,3000,1033308810,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-08-04/404324.shtml""></a>"
18,2016089,2016-08-02(二),"['01', '03', '14', '30', '31', '32', '08']","288,232,376",10,5749899,48,195286,1249,3000,1120249570,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-08-02/404248.shtml""></a>"
19,2016088,2016-07-31(日),"['03', '14', '16', '18', '25', '33', '15']","320,354,148",5,8643396,79,288243,1109,3000,1149627355,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-07-31/404180.shtml""></a>"
20,2016087,2016-07-28(四),"['02', '03', '10', '11', '14', '21', '12']","288,396,896",3,10000000,84,223543,893,3000,1124530659,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-07-28/404133.shtml""></a>"
21,2016086,2016-07-26(二),"['09', '10', '11', '12', '15', '32', '05']","286,788,850",6,7936358,62,355204,667,3000,1098197736,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-07-26/404048.shtml""></a>"
22,2016085,2016-07-24(日),"['01', '12', '19', '20', '21', '25', '16']","319,888,112",7,7380661,245,85023,1292,3000,1079747823,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-07-24/403953.shtml""></a>"
23,2016084,2016-07-21(四),"['02', '04', '12', '18', '24', '26', '05']","288,778,286",5,7742405,101,169703,1199,3000,1068920080,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-07-21/403898.shtml""></a>"
24,2016083,2016-07-19(二),"['09', '16', '17', '24', '30', '31', '04']","291,921,542",7,7237320,99,197743,1190,3000,1056212003,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-07-19/403824.shtml""></a>"
25,2016082,2016-07-17(日),"['06', '12', '14', '15', '17', '20', '09']","323,658,370",10,6151036,89,161662,1662,3000,1048143580,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-07-17/403768.shtml""></a>"
26,2016081,2016-07-14(四),"['02', '06', '15', '25', '30', '32', '07']","288,505,018",3,9665516,73,239666,1004,3000,1066490094,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-07-14/403742.shtml""></a>"
27,2016080,2016-07-12(二),"['01', '16', '17', '24', '25', '32', '14']","288,372,472",4,9610776,88,261975,852,3000,1042999580,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-07-12/403678.shtml""></a>"
28,2016079,2016-07-10(日),"['01', '03', '10', '12', '24', '28', '02']","322,821,956",2,10000000,101,261205,884,3000,1012281038,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-07-10/403607.shtml""></a>"
29,2016078,2016-07-07(四),"['02', '04', '08', '23', '26', '29', '02']","296,681,554",6,8017845,65,348212,828,3000,953135832,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-07-07/403567.shtml""></a>"
30,2016077,2016-07-05(二),"['01', '09', '17', '19', '20', '29', '10']","294,629,008",3,8718169,93,149926,1810,3000,933341379,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-07-05/403521.shtml""></a>"
31,2016076,2016-07-03(日),"['07', '08', '13', '22', '30', '32', '01']","331,977,974",6,8474321,112,232655,1008,3000,917666478,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-07-03/403459.shtml""></a>"
32,2016075,2016-06-30(四),"['01', '03', '06', '16', '29', '32', '07']","295,574,016",0,0,65,267736,1174,3000,890340179,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-06-30/403414.shtml""></a>"
33,2016074,2016-06-28(二),"['06', '10', '11', '12', '20', '25', '12']","297,584,738",62,5187134,154,94175,1733,3000,838131500,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-06-28/403286.shtml""></a>"
34,2016073,2016-06-26(日),"['09', '11', '12', '15', '16', '20', '13']","327,032,018",5,7942362,80,229872,1499,3000,1116225045,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-06-26/403229.shtml""></a>"
35,2016072,2016-06-23(四),"['05', '16', '19', '22', '24', '25', '02']","290,670,126",2,10000000,79,250250,961,3000,1100767568,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-06-23/403182.shtml""></a>"
36,2016071,2016-06-21(二),"['19', '21', '26', '28', '29', '32', '01']","293,734,448",4,10000000,83,312118,510,3000,1061458288,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-06-21/403104.shtml""></a>"
37,2016070,2016-06-19(日),"['03', '06', '11', '18', '23', '29', '01']","326,894,102",7,7993400,264,99213,906,3000,1023740893,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-06-19/403063.shtml""></a>"
38,2016069,2016-06-16(四),"['08', '10', '11', '20', '21', '27', '11']","300,232,584",6,7393248,168,106841,1599,3000,1001117928,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-06-16/403019.shtml""></a>"
39,2016068,2016-06-14(二),"['08', '19', '23', '28', '31', '32', '01']","295,768,168",2,10000000,58,374629,821,3000,991629338,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-06-14/402963.shtml""></a>"
40,2016067,2016-06-12(日),"['09', '13', '18', '20', '27', '31', '04']","327,487,486",5,8650159,117,194987,1114,3000,946443820,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-06-12/402902.shtml""></a>"
41,2016066,2016-06-09(四),"['03', '07', '13', '18', '19', '20', '05']","275,334,312",10,5930886,207,56212,1875,3000,921254130,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-06-09/402847.shtml""></a>"
42,2016065,2016-06-07(二),"['13', '16', '22', '25', '26', '27', '14']","298,326,848",2,10000000,87,249643,849,3000,945654750,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-06-07/402836.shtml""></a>"
43,2016064,2016-06-05(日),"['03', '12', '14', '17', '19', '26', '03']","332,534,594",11,6487602,116,176332,1702,3000,900497807,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-06-05/402777.shtml""></a>"
44,2016063,2016-06-02(四),"['16', '17', '18', '23', '28', '32', '07']","304,409,952",0,0,83,179989,1384,3000,910497831,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-06-02/402733.shtml""></a>"
45,2016062,2016-05-31(二),"['12', '13', '15', '18', '19', '21', '09']","305,198,008",2,10000000,116,144808,1110,3000,865680358,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-05-31/402671.shtml""></a>"
46,2016061,2016-05-29(日),"['05', '06', '08', '18', '20', '32', '08']","340,147,518",21,5446101,127,92206,2984,3000,835286844,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-05-29/402620.shtml""></a>"
47,2016060,2016-05-26(四),"['04', '05', '22', '26', '29', '32', '08']","320,540,202",15,5000000,47,6000,3109,3000,914524470,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-05-26/402578.shtml""></a>"
48,2016059,2016-05-24(二),"['04', '11', '12', '20', '25', '28', '15']","322,601,954",9,7152757,153,158290,1043,3000,989524476,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-05-24/402524.shtml""></a>"
49,2016058,2016-05-22(日),"['03', '05', '18', '20', '24', '32', '11']","357,296,334",2,10000000,130,221092,930,3000,981243730,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-05-22/402469.shtml""></a>"
50,2016057,2016-05-19(四),"['07', '12', '19', '22', '23', '26', '11']","325,499,780",11,6474964,256,79221,1929,3000,915017488,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-05-19/402416.shtml""></a>"
51,2016056,2016-05-17(二),"['03', '04', '08', '11', '16', '18', '14']","326,490,562",6,8206646,180,133610,848,3000,925399830,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-05-17/402345.shtml""></a>"
52,2016055,2016-05-15(日),"['05', '06', '10', '16', '22', '26', '11']","350,383,284",11,6427695,232,84615,2007,3000,902490160,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-05-15/402292.shtml""></a>"
53,2016054,2016-05-12(四),"['06', '11', '16', '19', '28', '32', '04']","324,349,586",8,7321796,204,113813,994,3000,914302376,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-05-12/402243.shtml""></a>"
54,2016053,2016-05-10(二),"['02', '08', '10', '12', '29', '31', '01']","320,149,454",5,8788619,165,143508,1402,3000,903222855,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-05-10/402173.shtml""></a>"
55,2016052,2016-05-08(日),"['01', '06', '13', '19', '24', '28', '16']","353,216,208",12,6940346,218,133510,984,3000,876129336,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-05-08/402093.shtml""></a>"
56,2016051,2016-05-05(四),"['01', '02', '04', '09', '15', '33', '12']","324,257,380",2,10000000,58,392706,761,3000,872097902,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-05-05/402053.shtml""></a>"
57,2016050,2016-05-03(二),"['09', '12', '24', '28', '29', '30', '02']","308,889,140",4,9301768,116,185421,1167,3000,823767052,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-05-03/401996.shtml""></a>"
58,2016049,2016-05-01(日),"['06', '08', '13', '14', '22', '27', '10']","330,279,014",15,5991728,172,108109,1678,3000,796447605,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-05-01/401953.shtml""></a>"
59,2016048,2016-04-28(四),"['03', '08', '13', '14', '15', '30', '04']","329,538,828",6,8287686,115,214414,1269,3000,830538816,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-04-28/401912.shtml""></a>"
60,2016047,2016-04-26(二),"['02', '05', '08', '15', '17', '22', '16']","324,937,604",5,8760984,172,136663,1350,3000,806292000,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-04-26/401846.shtml""></a>"
61,2016046,2016-04-24(日),"['07', '20', '25', '26', '27', '30', '14']","364,459,490",0,0,90,306830,898,3000,779578465,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-04-24/401776.shtml""></a>"
62,2016045,2016-04-21(四),"['04', '09', '12', '17', '30', '32', '03']","336,323,174",1,10000000,86,289626,921,3000,696734182,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-04-21/401732.shtml""></a>"
63,2016044,2016-04-19(二),"['01', '03', '10', '12', '18', '30', '01']","335,979,238",6,8428587,147,174927,1044,3000,632010456,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-04-19/401678.shtml""></a>"
64,2016043,2016-04-17(日),"['05', '14', '20', '26', '30', '33', '12']","364,494,720",6,7763996,88,235567,1221,3000,605438772,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-04-17/401632.shtml""></a>"
65,2016042,2016-04-14(四),"['07', '14', '17', '23', '26', '31', '09']","334,864,386",11,6077332,129,114831,1957,3000,589832826,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-04-14/401597.shtml""></a>"
66,2016041,2016-04-12(二),"['12', '17', '18', '21', '22', '24', '04']","330,501,352",3,10000000,98,252093,1026,3000,612243516,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-04-12/401512.shtml""></a>"
67,2016040,2016-04-10(日),"['03', '13', '19', '20', '23', '26', '03']","365,246,422",12,6812115,167,162764,1532,3000,568128108,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-04-10/401425.shtml""></a>"
68,2016039,2016-04-07(四),"['01', '03', '07', '18', '19', '27', '16']","335,090,614",5,9538029,189,150067,890,3000,568328305,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-04-07/401384.shtml""></a>"
69,2016038,2016-04-05(二),"['03', '12', '13', '22', '28', '29', '03']","325,081,790",4,10000000,182,139400,1086,3000,530930396,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-04-05/401324.shtml""></a>"
70,2016037,2016-04-03(日),"['06', '15', '26', '31', '32', '33', '16']","350,165,940",3,10000000,97,293695,982,3000,494817840,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-04-03/401296.shtml""></a>"
71,2016036,2016-03-31(四),"['03', '04', '07', '09', '20', '22', '03']","348,368,584",2,10000000,116,232827,1177,3000,439352386,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-03-31/401246.shtml""></a>"
72,2016035,2016-03-29(二),"['04', '13', '19', '20', '26', '29', '11']","343,407,218",11,6488004,187,109412,1918,3000,378328346,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-03-29/401154.shtml""></a>"
73,2016034,2016-03-27(日),"['03', '15', '21', '22', '23', '28', '15']","380,415,644",1,10000000,107,316678,814,3000,388316232,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-03-27/401077.shtml""></a>"
74,2016033,2016-03-24(四),"['06', '17', '18', '20', '27', '29', '15']","338,637,474",2,10000000,119,245863,674,3000,296662312,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-03-24/401039.shtml""></a>"
75,2016032,2016-03-22(二),"['08', '12', '14', '15', '21', '27', '15']","339,342,300",5,9626020,154,187744,819,3000,228889010,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-03-22/400975.shtml""></a>"
76,2016031,2016-03-20(日),"['03', '08', '10', '19', '26', '33', '03']","385,818,800",13,6468063,191,124900,2037,3000,190281234,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-03-20/400896.shtml""></a>"
77,2016030,2016-03-17(四),"['10', '14', '19', '22', '25', '29', '12']","351,985,986",98,5069845,552,15500,7016,3000,202797966,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-03-17/400849.shtml""></a>"
78,2016029,2016-03-15(二),"['12', '15', '18', '20', '21', '27', '15']","347,727,124",5,9326970,99,273167,935,3000,673974740,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-03-15/400782.shtml""></a>"
79,2016028,2016-03-13(日),"['06', '08', '12', '21', '25', '29', '01']","370,238,316",7,8456171,282,107239,1144,3000,639478896,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-03-13/400704.shtml""></a>"
80,2016027,2016-03-10(四),"['11', '13', '15', '17', '19', '31', '05']","337,818,690",4,9925874,213,115630,1045,3000,607947604,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-03-10/400657.shtml""></a>"
81,2016026,2016-03-08(二),"['04', '09', '12', '28', '30', '33', '01']","329,158,276",0,0,77,331168,638,3000,573762988,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-03-08/400595.shtml""></a>"
82,2016025,2016-03-06(日),"['04', '11', '12', '17', '24', '30', '12']","379,126,514",19,5788878,420,44609,3139,3000,497263041,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-03-06/400523.shtml""></a>"
83,2016024,2016-03-03(四),"['02', '05', '07', '14', '18', '31', '13']","344,808,140",9,6751185,157,125483,2255,3000,551044179,"<a class=""bgztXq"" href=""http://www.cwl.gov.cn//c/2016-03-03/400483.shtml""></a>"
